upstream,vuln_id,osv,Valid,fix_urls
https://github.com/warner/python-ecdsa,CVE-2019-14853,https://osv.dev/vulnerability/CVE-2019-14853,FALSE,https://archive.softwareheritage.org/browse/revision/7add2213c992f51267eed8288b560f3f4108a28d/
https://github.com/warner/python-ecdsa,CVE-2019-14859,https://osv.dev/vulnerability/CVE-2019-14859,FALSE,https://archive.softwareheritage.org/browse/revision/7add2213c992f51267eed8288b560f3f4108a28d/
https://github.com/vim/vim,CVE-2023-0049,https://osv.dev/vulnerability/CVE-2023-0049,TRUE,https://archive.softwareheritage.org/browse/revision/7b17eb4b063a234376c1ec909ee293e42cff290c/
https://github.com/rails/rails,CVE-2020-8165,https://osv.dev/vulnerability/CVE-2020-8165,FALSE,https://archive.softwareheritage.org/browse/revision/7b5cc5a5dfcf38522be0a4b5daa97c5b2ba26c20/
https://github.com/rails/rails,CVE-2020-8164,https://osv.dev/vulnerability/CVE-2020-8164,FALSE,https://archive.softwareheritage.org/browse/revision/7b5cc5a5dfcf38522be0a4b5daa97c5b2ba26c20/
https://github.com/vim/vim,CVE-2022-1735,https://osv.dev/vulnerability/CVE-2022-1735,TRUE,https://archive.softwareheritage.org/browse/revision/7ce5b2b590256ce53d6af28c1d203fb3bc1d2d97/
https://github.com/golang/go,CVE-2022-24921,https://osv.dev/vulnerability/CVE-2022-24921,FALSE,https://archive.softwareheritage.org/browse/revision/7de0c90a1771146bcba5663fb257c52acffe6161/
https://github.com/qemu/qemu,CVE-2023-3354,https://osv.dev/vulnerability/CVE-2023-3354,FALSE,https://archive.softwareheritage.org/browse/revision/7e5a8bb22368b3555644cb2debd3df24592f3a21/
https://github.com/qemu/qemu,CVE-2023-2861,https://osv.dev/vulnerability/CVE-2023-2861,FALSE,https://archive.softwareheritage.org/browse/revision/7e5a8bb22368b3555644cb2debd3df24592f3a21/
https://github.com/microsoft/vscode,CVE-2023-24893,https://osv.dev/vulnerability/CVE-2023-24893,TRUE,https://archive.softwareheritage.org/browse/revision/7f329fe6c66b0f86ae1574c2911b681ad5a45d63/
https://github.com/golang/go,CVE-2023-29403,https://osv.dev/vulnerability/CVE-2023-29403,FALSE,https://archive.softwareheritage.org/browse/revision/7fe60b5df764f5a16a2c40e4412b5ed60f709192/
https://github.com/golang/go,CVE-2023-29402,https://osv.dev/vulnerability/CVE-2023-29402,FALSE,https://archive.softwareheritage.org/browse/revision/7fe60b5df764f5a16a2c40e4412b5ed60f709192/
https://github.com/golang/go,CVE-2023-29404,https://osv.dev/vulnerability/CVE-2023-29404,FALSE,https://archive.softwareheritage.org/browse/revision/7fe60b5df764f5a16a2c40e4412b5ed60f709192/
https://github.com/golang/go,CVE-2023-29405,https://osv.dev/vulnerability/CVE-2023-29405,FALSE,https://archive.softwareheritage.org/browse/revision/7fe60b5df764f5a16a2c40e4412b5ed60f709192/
https://github.com/rails/rails,CVE-2022-32224,https://osv.dev/vulnerability/CVE-2022-32224,FALSE,https://archive.softwareheritage.org/browse/revision/8030cff808657faa44828de001cd3b80364597de/
https://github.com/golang/go,CVE-2023-44487,https://osv.dev/vulnerability/CVE-2023-44487,FALSE,https://archive.softwareheritage.org/browse/revision/8042fd87f37a725e34407994c9a11aaf95f5af45/
https://github.com/golang/go,CVE-2023-39325,https://osv.dev/vulnerability/CVE-2023-39325,FALSE,https://archive.softwareheritage.org/browse/revision/8042fd87f37a725e34407994c9a11aaf95f5af45/
https://github.com/vim/vim,CVE-2022-0392,https://osv.dev/vulnerability/CVE-2022-0392,TRUE,https://archive.softwareheritage.org/browse/revision/806d037671e133bd28a7864248763f643967973a/
https://github.com/qemu/qemu,CVE-2021-3929,https://osv.dev/vulnerability/CVE-2021-3929,FALSE,https://archive.softwareheritage.org/browse/revision/823a3f11fb8f04c3c3cc0f95f968fef1bfc6534f/
https://github.com/qemu/qemu,CVE-2021-3750,https://osv.dev/vulnerability/CVE-2021-3750,FALSE,https://archive.softwareheritage.org/browse/revision/823a3f11fb8f04c3c3cc0f95f968fef1bfc6534f/
https://github.com/qemu/qemu,CVE-2021-4206,https://osv.dev/vulnerability/CVE-2021-4206,FALSE,https://archive.softwareheritage.org/browse/revision/823a3f11fb8f04c3c3cc0f95f968fef1bfc6534f/
https://github.com/qemu/qemu,CVE-2021-4207,https://osv.dev/vulnerability/CVE-2021-4207,FALSE,https://archive.softwareheritage.org/browse/revision/823a3f11fb8f04c3c3cc0f95f968fef1bfc6534f/
https://github.com/vim/vim,CVE-2021-3872,https://osv.dev/vulnerability/CVE-2021-3872,TRUE,https://archive.softwareheritage.org/browse/revision/826bfe4bbd7594188e3d74d2539d9707b1c6a14b/
https://github.com/vim/vim,CVE-2022-0359,https://osv.dev/vulnerability/CVE-2022-0359,TRUE,https://archive.softwareheritage.org/browse/revision/85b6747abc15a7a81086db31289cf1b8b17e6cb1/
https://github.com/golang/go,CVE-2022-41725,https://osv.dev/vulnerability/CVE-2022-41725,FALSE,https://archive.softwareheritage.org/browse/revision/8656c03fee94ce9cdc4da120b831c2fb9fd68d9d/
https://github.com/golang/go,CVE-2022-41722,https://osv.dev/vulnerability/CVE-2022-41722,FALSE,https://archive.softwareheritage.org/browse/revision/8656c03fee94ce9cdc4da120b831c2fb9fd68d9d/
https://github.com/golang/go,CVE-2022-41723,https://osv.dev/vulnerability/CVE-2022-41723,FALSE,https://archive.softwareheritage.org/browse/revision/8656c03fee94ce9cdc4da120b831c2fb9fd68d9d/
https://github.com/golang/go,CVE-2022-41724,https://osv.dev/vulnerability/CVE-2022-41724,FALSE,https://archive.softwareheritage.org/browse/revision/8656c03fee94ce9cdc4da120b831c2fb9fd68d9d/
https://github.com/vim/vim,CVE-2023-4735,https://osv.dev/vulnerability/CVE-2023-4735,TRUE,https://archive.softwareheritage.org/browse/revision/889f6af37164775192e33b233a90e86fd3df0f57/
https://github.com/microsoft/vscode,CVE-2021-43891,https://osv.dev/vulnerability/CVE-2021-43891,FALSE,https://archive.softwareheritage.org/browse/revision/899d46d82c4c95423fb7e10e68eba52050e30ba3/
https://github.com/jimmo/micropython,PYSEC-2023-257,https://osv.dev/vulnerability/PYSEC-2023-257,TRUE,https://archive.softwareheritage.org/browse/revision/8b24aa36ba978eafc6114b6798b47b7bfecdca26/
https://github.com/jimmo/micropython,PYSEC-2023-256,https://osv.dev/vulnerability/PYSEC-2023-256,TRUE,https://archive.softwareheritage.org/browse/revision/8b24aa36ba978eafc6114b6798b47b7bfecdca26/
https://github.com/jimmo/micropython,PYSEC-2023-259,https://osv.dev/vulnerability/PYSEC-2023-259,TRUE,https://archive.softwareheritage.org/browse/revision/8b24aa36ba978eafc6114b6798b47b7bfecdca26/
https://github.com/jimmo/micropython,PYSEC-2023-258,https://osv.dev/vulnerability/PYSEC-2023-258,TRUE,https://archive.softwareheritage.org/browse/revision/8b24aa36ba978eafc6114b6798b47b7bfecdca26/
https://github.com/owncloud/core,CVE-2020-10252,https://osv.dev/vulnerability/CVE-2020-10252,FALSE,https://archive.softwareheritage.org/browse/revision/8b878ef9b40ba850b6ac3bf20250f2923262c0d5/
https://github.com/vim/vim,CVE-2022-0368,https://osv.dev/vulnerability/CVE-2022-0368,TRUE,https://archive.softwareheritage.org/browse/revision/8d02ce1ed75d008c34a5c9aaa51b67cbb9d33baa/
https://github.com/vim/vim,CVE-2022-2183,https://osv.dev/vulnerability/CVE-2022-2183,TRUE,https://archive.softwareheritage.org/browse/revision/8eba2bd291b347e3008aa9e565652d51ad638cfa/
https://github.com/vim/vim,CVE-2022-3256,https://osv.dev/vulnerability/CVE-2022-3256,TRUE,https://archive.softwareheritage.org/browse/revision/8ecfa2c56b4992c7f067b92488aa9acea5a454ad/
https://github.com/vim/vim,CVE-2022-3591,https://osv.dev/vulnerability/CVE-2022-3591,TRUE,https://archive.softwareheritage.org/browse/revision/8f3c3c6cd044e3b5bf08dbfa3b3f04bb3f711bad/
https://github.com/rails/rails,CVE-2020-8163,https://osv.dev/vulnerability/CVE-2020-8163,FALSE,https://archive.softwareheritage.org/browse/revision/912ae0b34bf541f18d051c8a274a54aef91a5e04/
https://github.com/percona/percona-xtradb-cluster,CVE-2020-10996,https://osv.dev/vulnerability/CVE-2020-10996,FALSE,https://archive.softwareheritage.org/browse/revision/939b65f804c4d11372aa7b19df46a0afb29eea41/
https://github.com/owncloud/core,CVE-2020-28645,https://osv.dev/vulnerability/CVE-2020-28645,FALSE,https://archive.softwareheritage.org/browse/revision/94282d9471e5c786602af512e7207aed6b6e3f8f/
https://github.com/golang/go,CVE-2022-41715,https://osv.dev/vulnerability/CVE-2022-41715,FALSE,https://archive.softwareheritage.org/browse/revision/947091d31ccda14b0a362adff37b6e037f0f59f3/
https://github.com/golang/go,CVE-2022-2879,https://osv.dev/vulnerability/CVE-2022-2879,FALSE,https://archive.softwareheritage.org/browse/revision/947091d31ccda14b0a362adff37b6e037f0f59f3/
https://github.com/golang/go,CVE-2022-2880,https://osv.dev/vulnerability/CVE-2022-2880,FALSE,https://archive.softwareheritage.org/browse/revision/947091d31ccda14b0a362adff37b6e037f0f59f3/
https://github.com/vim/vim,CVE-2022-3296,https://osv.dev/vulnerability/CVE-2022-3296,TRUE,https://archive.softwareheritage.org/browse/revision/96b9bf8f74af8abf1e30054f996708db7dc285be/
https://github.com/git/git,CVE-2024-32002,https://osv.dev/vulnerability/CVE-2024-32002,TRUE,https://archive.softwareheritage.org/browse/revision/97065761333fd62db1912d81b489db938d8c991d/
https://github.com/golang/go,CVE-2023-45285,https://osv.dev/vulnerability/CVE-2023-45285,FALSE,https://archive.softwareheritage.org/browse/revision/97c8ff8d53759e7a82b1862403df1694f2b6e073/
https://github.com/yiisoft/yii2,CVE-2020-15148,https://osv.dev/vulnerability/CVE-2020-15148,TRUE,https://archive.softwareheritage.org/browse/revision/9abccb96d7c5ddb569f92d1a748f50ee9b3e2b99/
https://github.com/vim/vim,CVE-2022-0443,https://osv.dev/vulnerability/CVE-2022-0443,TRUE,https://archive.softwareheritage.org/browse/revision/9b4a80a66544f2782040b641498754bcb5b8d461/
https://github.com/vim/vim,CVE-2022-0261,https://osv.dev/vulnerability/CVE-2022-0261,TRUE,https://archive.softwareheritage.org/browse/revision/9f8c304c8a390ade133bac29963dc8e56ab14cbc/
https://github.com/vim/vim,CVE-2021-3968,https://osv.dev/vulnerability/CVE-2021-3968,TRUE,https://archive.softwareheritage.org/browse/revision/a062006b9de0b2947ab5fb376c6e67ef92a8cd69/
https://github.com/vim/vim,CVE-2022-0393,https://osv.dev/vulnerability/CVE-2022-0393,TRUE,https://archive.softwareheritage.org/browse/revision/a4bc2dd7cccf5a4a9f78b58b6f35a45d17164323/
https://github.com/vim/vim,CVE-2022-47024,https://osv.dev/vulnerability/CVE-2022-47024,TRUE,https://archive.softwareheritage.org/browse/revision/a63ad78ed31e36dbdf3a9cd28071dcdbefce7d19/
https://github.com/vim/vim,CVE-2022-2571,https://osv.dev/vulnerability/CVE-2022-2571,TRUE,https://archive.softwareheritage.org/browse/revision/a6f9e300161f4cb54713da22f65b261595e8e614/
https://github.com/rust-lang/rust,CVE-2019-16760,https://osv.dev/vulnerability/CVE-2019-16760,FALSE,https://archive.softwareheritage.org/browse/revision/a7756804103447ea4e68a71ccf071e7ad8f7a03e/
https://github.com/apache/lucene-solr,CVE-2021-27905,https://osv.dev/vulnerability/CVE-2021-27905,FALSE,https://archive.softwareheritage.org/browse/revision/a92a05e195b775b30ca410bc0a26e8e79e7b3bfb/
https://github.com/golang/go,CVE-2017-1000097,https://osv.dev/vulnerability/CVE-2017-1000097,FALSE,https://archive.softwareheritage.org/browse/revision/aa1e69f3fc21795b6fab531a07008e0744ffe5bf/
https://github.com/golang/go,CVE-2017-1000098,https://osv.dev/vulnerability/CVE-2017-1000098,FALSE,https://archive.softwareheritage.org/browse/revision/aa1e69f3fc21795b6fab531a07008e0744ffe5bf/
https://github.com/eggjs/extend2,CVE-2021-23568,https://osv.dev/vulnerability/CVE-2021-23568,TRUE,https://archive.softwareheritage.org/browse/revision/aa332a59116c8398976434b57ea477c6823054f8/
https://github.com/golang/go,CVE-2021-33196,https://osv.dev/vulnerability/CVE-2021-33196,FALSE,https://archive.softwareheritage.org/browse/revision/ab7f8297f9734b24a43a942930258cda411f16a3/
https://github.com/golang/go,CVE-2021-33198,https://osv.dev/vulnerability/CVE-2021-33198,FALSE,https://archive.softwareheritage.org/browse/revision/ab7f8297f9734b24a43a942930258cda411f16a3/
https://github.com/golang/go,CVE-2021-33195,https://osv.dev/vulnerability/CVE-2021-33195,FALSE,https://archive.softwareheritage.org/browse/revision/ab7f8297f9734b24a43a942930258cda411f16a3/
https://github.com/vim/vim,CVE-2023-2610,https://osv.dev/vulnerability/CVE-2023-2610,TRUE,https://archive.softwareheritage.org/browse/revision/ab9a2d884b3a4abe319606ea95a5a6d6b01cd73a/
https://gitlab.com/qemu-project/qemu,CVE-2022-26353,https://osv.dev/vulnerability/CVE-2022-26353,TRUE,https://archive.softwareheritage.org/browse/revision/abe300d9d894f7138e1af7c8e9c88c04bfe98b37/
https://github.com/vim/vim,CVE-2022-2946,https://osv.dev/vulnerability/CVE-2022-2946,TRUE,https://archive.softwareheritage.org/browse/revision/adce965162dd89bf29ee0e5baf53652e7515762c/
https://github.com/golang/go,CVE-2019-14809,https://osv.dev/vulnerability/CVE-2019-14809,FALSE,https://archive.softwareheritage.org/browse/revision/b2967c0e5c5271bb4469e1f615fb85879ebd8a57/
https://github.com/vim/vim,CVE-2022-1154,https://osv.dev/vulnerability/CVE-2022-1154,TRUE,https://archive.softwareheritage.org/browse/revision/b55986c52d4cd88a22d0b0b0e8a79547ba13e1d5/
https://github.com/vim/vim,CVE-2021-3770,https://osv.dev/vulnerability/CVE-2021-3770,TRUE,https://archive.softwareheritage.org/browse/revision/b7081e135a16091c93f6f5f7525a5c58fb7ca9f9/
https://github.com/vim/vim,CVE-2022-2522,https://osv.dev/vulnerability/CVE-2022-2522,TRUE,https://archive.softwareheritage.org/browse/revision/5fa9f23a63651a8abdb074b4fc2ec9b1adc6b089/ https://archive.softwareheritage.org/browse/revision/b9e717367c395490149495cf375911b5d9de889e/
https://github.com/vim/vim,CVE-2022-2344,https://osv.dev/vulnerability/CVE-2022-2344,TRUE,https://archive.softwareheritage.org/browse/revision/baefde14550231f6468ac2ed2ed495bc381c0c92/
https://github.com/golang/go,CVE-2020-28366,https://osv.dev/vulnerability/CVE-2020-28366,FALSE,https://archive.softwareheritage.org/browse/revision/bc9c580409b61af6b29f0cbd9d45bec63dbe2ccb/
https://github.com/golang/go,CVE-2020-28362,https://osv.dev/vulnerability/CVE-2020-28362,FALSE,https://archive.softwareheritage.org/browse/revision/bc9c580409b61af6b29f0cbd9d45bec63dbe2ccb/
https://github.com/golang/go,CVE-2020-28367,https://osv.dev/vulnerability/CVE-2020-28367,FALSE,https://archive.softwareheritage.org/browse/revision/bc9c580409b61af6b29f0cbd9d45bec63dbe2ccb/
https://github.com/ethereum/eth-account,CVE-2022-1930,https://osv.dev/vulnerability/CVE-2022-1930,FALSE,https://archive.softwareheritage.org/browse/revision/c0060ca25e8461b9622eab318d922c0a48e8d5a8/
https://github.com/vim/vim,CVE-2022-2210,https://osv.dev/vulnerability/CVE-2022-2210,TRUE,https://archive.softwareheritage.org/browse/revision/c101abff4c6756db4f5e740fde289decb9452efa/
https://github.com/qemu/qemu,CVE-2023-0664,https://osv.dev/vulnerability/CVE-2023-0664,FALSE,https://archive.softwareheritage.org/browse/revision/c1eb2ddf0f8075faddc5f7c3d39feae3e8e9d6b4/
https://github.com/vim/vim,CVE-2022-3234,https://osv.dev/vulnerability/CVE-2022-3234,TRUE,https://archive.softwareheritage.org/browse/revision/c249913edc35c0e666d783bfc21595cf9f7d9e0d/
https://github.com/vim/vim,CVE-2022-4292,https://osv.dev/vulnerability/CVE-2022-4292,TRUE,https://archive.softwareheritage.org/browse/revision/c3d27ada14acd02db357f2d16347acc22cb17e93/
https://github.com/vim/vim,CVE-2022-2289,https://osv.dev/vulnerability/CVE-2022-2289,TRUE,https://archive.softwareheritage.org/browse/revision/c5274dd12224421f2430b30c53b881b9403d649e/
https://github.com/golang/go,CVE-2021-38297,https://osv.dev/vulnerability/CVE-2021-38297,FALSE,https://archive.softwareheritage.org/browse/revision/c580180744e60d6c84fc0b59d634fcff01290780/
https://github.com/teeworlds/teeworlds,CVE-2020-12066,https://osv.dev/vulnerability/CVE-2020-12066,TRUE,https://archive.softwareheritage.org/browse/revision/c68402fa7e279d42886d5951d1ea8ac2facc1ea5/
https://github.com/vim/vim,CVE-2022-2288,https://osv.dev/vulnerability/CVE-2022-2288,TRUE,https://archive.softwareheritage.org/browse/revision/c6fdb15d423df22e1776844811d082322475e48a/
https://github.com/torvalds/linux,CVE-2021-3656,https://osv.dev/vulnerability/CVE-2021-3656,TRUE,https://archive.softwareheritage.org/browse/revision/c7dfa4009965a9b2d7b329ee970eb8da0d32f0bc/
https://github.com/arve0/node-geoip-country,CVE-2016-10568,https://osv.dev/vulnerability/CVE-2016-10568,FALSE,https://archive.softwareheritage.org/browse/revision/c9144e14b9987d03228a046b2faf402731b66501/
https://github.com/golang/go,CVE-2023-24537,https://osv.dev/vulnerability/CVE-2023-24537,FALSE,https://archive.softwareheritage.org/browse/revision/ca305e101d89969b5cc6a812b1f12038b769aaa2/
https://github.com/golang/go,CVE-2023-24538,https://osv.dev/vulnerability/CVE-2023-24538,FALSE,https://archive.softwareheritage.org/browse/revision/ca305e101d89969b5cc6a812b1f12038b769aaa2/
https://github.com/golang/go,CVE-2023-24534,https://osv.dev/vulnerability/CVE-2023-24534,FALSE,https://archive.softwareheritage.org/browse/revision/ca305e101d89969b5cc6a812b1f12038b769aaa2/
https://github.com/golang/go,CVE-2023-24536,https://osv.dev/vulnerability/CVE-2023-24536,FALSE,https://archive.softwareheritage.org/browse/revision/ca305e101d89969b5cc6a812b1f12038b769aaa2/
https://github.com/vim/vim,CVE-2022-2343,https://osv.dev/vulnerability/CVE-2022-2343,TRUE,https://archive.softwareheritage.org/browse/revision/caea66442d86e7bbba3bf3dc202c3c0d549b9853/
https://github.com/rust-lang/rust,CVE-2021-28875,https://osv.dev/vulnerability/CVE-2021-28875,FALSE,https://archive.softwareheritage.org/browse/revision/cb75ad5db02783e8b0222fee363c5f63f7e2cf5b/
https://github.com/brycx/orion,CVE-2018-20999,https://osv.dev/vulnerability/CVE-2018-20999,FALSE,https://archive.softwareheritage.org/browse/revision/cbc5ab6e3404270d1844730d2bc0c7aa53d1ff65/
https://github.com/vim/vim,CVE-2022-4141,https://osv.dev/vulnerability/CVE-2022-4141,TRUE,https://archive.softwareheritage.org/browse/revision/cc762a48d42b579fb7bdec2c614636b830342dd5/
https://github.com/golang/go,CVE-2021-3115,https://osv.dev/vulnerability/CVE-2021-3115,FALSE,https://archive.softwareheritage.org/browse/revision/ccb4f250bd7e382e50824c36ec5a3e1a57dcf11a/
https://github.com/nodejs/node,CVE-2016-9843,https://osv.dev/vulnerability/CVE-2016-9843,FALSE,https://archive.softwareheritage.org/browse/revision/cea049bcf8bb0f9a6e0095dbd5dffdb14dc8f71b/
https://github.com/nodejs/node,CVE-2016-9840,https://osv.dev/vulnerability/CVE-2016-9840,FALSE,https://archive.softwareheritage.org/browse/revision/cea049bcf8bb0f9a6e0095dbd5dffdb14dc8f71b/
https://github.com/nodejs/node,CVE-2016-9841,https://osv.dev/vulnerability/CVE-2016-9841,FALSE,https://archive.softwareheritage.org/browse/revision/cea049bcf8bb0f9a6e0095dbd5dffdb14dc8f71b/
https://github.com/nodejs/node,CVE-2016-9842,https://osv.dev/vulnerability/CVE-2016-9842,FALSE,https://archive.softwareheritage.org/browse/revision/cea049bcf8bb0f9a6e0095dbd5dffdb14dc8f71b/
https://github.com/vim/vim,CVE-2022-3705,https://osv.dev/vulnerability/CVE-2022-3705,TRUE,https://archive.softwareheritage.org/browse/revision/d0fab10ed2a86698937e3c3fed2f10bd9bb5e731/
https://github.com/vim/vim,CVE-2022-2264,https://osv.dev/vulnerability/CVE-2022-2264,TRUE,https://archive.softwareheritage.org/browse/revision/d25f003342aca9889067f2e839963dfeccf1fe05/
https://github.com/jenkinsci/compuware-ispw-operations-plugin,CVE-2022-36899,https://osv.dev/vulnerability/CVE-2022-36899,TRUE,https://archive.softwareheritage.org/browse/revision/d3bb590bae5639e70f364c8d2b65504536f28f6e/
https://github.com/videolan/vlc-3.0,CVE-2020-26664,https://osv.dev/vulnerability/CVE-2020-26664,FALSE,https://archive.softwareheritage.org/browse/revision/d590d61de4001c9ddb155613bbe9b269a9fc9daa/
https://github.com/vim/vim,CVE-2022-2129,https://osv.dev/vulnerability/CVE-2022-2129,TRUE,https://archive.softwareheritage.org/browse/revision/d6211a52ab9f53b82f884561ed43d2fe4d24ff7d/
https://github.com/owncloud/client,CVE-2021-44537,https://osv.dev/vulnerability/CVE-2021-44537,FALSE,https://archive.softwareheritage.org/browse/revision/d64e75ec959230303808132a7e43ef7987a55ea5/
https://github.com/vim/vim,CVE-2022-2982,https://osv.dev/vulnerability/CVE-2022-2982,TRUE,https://archive.softwareheritage.org/browse/revision/d6c67629ed05aae436164eec474832daf8ba7420/
https://github.com/vim/vim,CVE-2022-1616,https://osv.dev/vulnerability/CVE-2022-1616,TRUE,https://archive.softwareheritage.org/browse/revision/d88934406c5375d88f8f1b65331c9f0cab68cc6c/
https://github.com/golang/go,CVE-2016-5386,https://osv.dev/vulnerability/CVE-2016-5386,FALSE,https://archive.softwareheritage.org/browse/revision/da6b9ec7bf1722fa00196e1eadc10a29156b6b28/
https://github.com/faye/faye-websocket-node,CVE-2020-15133,https://osv.dev/vulnerability/CVE-2020-15133,FALSE,https://archive.softwareheritage.org/browse/revision/dc392490a8e84b9735aab0e306a2b477a6e84ce5/
https://github.com/vim/vim,CVE-2022-0361,https://osv.dev/vulnerability/CVE-2022-0361,TRUE,https://archive.softwareheritage.org/browse/revision/dc5490e2cbc8c16022a23b449b48c1bd0083f366/
https://github.com/yt-dlp/yt-dlp,CVE-2023-40581,https://osv.dev/vulnerability/CVE-2023-40581,TRUE,https://archive.softwareheritage.org/browse/revision/de015e930747165dbb8fcd360f8775fd973b7d6e/
https://github.com/vim/vim,CVE-2021-4069,https://osv.dev/vulnerability/CVE-2021-4069,TRUE,https://archive.softwareheritage.org/browse/revision/e031fe90cf2e375ce861ff5e5e281e4ad229ebb9/
https://github.com/vim/vim,CVE-2023-1127,https://osv.dev/vulnerability/CVE-2023-1127,TRUE,https://archive.softwareheritage.org/browse/revision/e0f869196930ef5f25a0ac41c9215b09c9ce2d3c/
https://github.com/vim/vim,CVE-2023-4751,https://osv.dev/vulnerability/CVE-2023-4751,TRUE,https://archive.softwareheritage.org/browse/revision/e1121b139480f53d1b06f84f3e4574048108fa0b/
https://github.com/vim/vim,CVE-2022-2206,https://osv.dev/vulnerability/CVE-2022-2206,TRUE,https://archive.softwareheritage.org/browse/revision/e178af5a586ea023622d460779fdcabbbfac0908/
https://github.com/rust-lang/rust,CVE-2020-36317,https://osv.dev/vulnerability/CVE-2020-36317,FALSE,https://archive.softwareheritage.org/browse/revision/e1884a8e3c3e813aada8254edfa120e85bf5ffca/
https://github.com/vim/vim,CVE-2023-4733,https://osv.dev/vulnerability/CVE-2023-4733,TRUE,https://archive.softwareheritage.org/browse/revision/e1dc9a627536304bc4f738c21e909ad9fcf3974c/
https://github.com/vim/vim,CVE-2022-1785,https://osv.dev/vulnerability/CVE-2022-1785,TRUE,https://archive.softwareheritage.org/browse/revision/e2bd8600b873d2cd1f9d667c28cba8b1dba18839/
https://github.com/vim/vim,CVE-2022-1898,https://osv.dev/vulnerability/CVE-2022-1898,TRUE,https://archive.softwareheritage.org/browse/revision/e2fa213cf571041dbd04ab0329303ffdc980678a/
https://github.com/vim/vim,CVE-2022-0554,https://osv.dev/vulnerability/CVE-2022-0554,TRUE,https://archive.softwareheritage.org/browse/revision/e3537aec2f8d6470010547af28dcbd83d41461b8/
https://github.com/rails/rails,CVE-2019-5420,https://osv.dev/vulnerability/CVE-2019-5420,FALSE,https://archive.softwareheritage.org/browse/revision/e69ff43060c1194d2a3bd9b8d9e23f3ae26b84b5/
https://github.com/redis/redis,CVE-2022-24735,https://osv.dev/vulnerability/CVE-2022-24735,FALSE,https://archive.softwareheritage.org/browse/revision/e6f67092f8d4d81761a60c46011d1ff1dc3c2628/
https://github.com/microsoft/vscode,CVE-2021-31214,https://osv.dev/vulnerability/CVE-2021-31214,FALSE,https://archive.softwareheritage.org/browse/revision/e713fe9b05fc24facbec8f34fb1017133858842b/
https://github.com/microsoft/vscode,CVE-2021-31211,https://osv.dev/vulnerability/CVE-2021-31211,FALSE,https://archive.softwareheritage.org/browse/revision/e713fe9b05fc24facbec8f34fb1017133858842b/
https://github.com/golang/go,CVE-2020-16845,https://osv.dev/vulnerability/CVE-2020-16845,FALSE,https://archive.softwareheritage.org/browse/revision/e71b61180aa19a60c23b3b7e3f6586726ebe4fd1/
https://github.com/broofa/node-mime,CVE-2017-16138,https://osv.dev/vulnerability/CVE-2017-16138,FALSE,https://archive.softwareheritage.org/browse/revision/eb24bae372a76acd2c95fd05f8837814c33a9e3d/
https://github.com/golang/go,CVE-2021-29923,https://osv.dev/vulnerability/CVE-2021-29923,FALSE,https://archive.softwareheritage.org/browse/revision/ec5170397c724a8ae440b2bc529f857c86f0e6b1/
https://github.com/vim/vim,CVE-2022-1619,https://osv.dev/vulnerability/CVE-2022-1619,TRUE,https://archive.softwareheritage.org/browse/revision/ef02f16609ff0a26ffc6e20263523424980898fe/
https://github.com/vim/vim,CVE-2022-3352,https://osv.dev/vulnerability/CVE-2022-3352,TRUE,https://archive.softwareheritage.org/browse/revision/ef976323e770315b5fca544efb6b2faa25674d15/
https://github.com/golang/go,CVE-2019-9634,https://osv.dev/vulnerability/CVE-2019-9634,FALSE,https://archive.softwareheritage.org/browse/revision/efa061d9f5d52846dfc3dda40eaf8eccfeeae8d2/
https://github.com/vim/vim,CVE-2022-2286,https://osv.dev/vulnerability/CVE-2022-2286,TRUE,https://archive.softwareheritage.org/browse/revision/f12129f1714f7d2301935bb21d896609bdac221c/
https://github.com/golang/go,CVE-2021-44716,https://osv.dev/vulnerability/CVE-2021-44716,FALSE,https://archive.softwareheritage.org/browse/revision/f1f3923d2e3a0952c698d2901fc052046fa4af3d/
https://github.com/vim/vim,CVE-2022-1381,https://osv.dev/vulnerability/CVE-2022-1381,TRUE,https://archive.softwareheritage.org/browse/revision/f50808ed135ab973296bca515ae4029b321afe47/
https://github.com/vim/vim,CVE-2022-2581,https://osv.dev/vulnerability/CVE-2022-2581,TRUE,https://archive.softwareheritage.org/browse/revision/f50940531dd57135fe60aa393ac9d3281f352d88/
https://github.com/golang/go,CVE-2018-7187,https://osv.dev/vulnerability/CVE-2018-7187,FALSE,https://archive.softwareheritage.org/browse/revision/f69b0c627f94b7dcaf4ec654df8e0ffa4bf46957/
https://github.com/vim/vim,CVE-2022-2849,https://osv.dev/vulnerability/CVE-2022-2849,TRUE,https://archive.softwareheritage.org/browse/revision/f6d39c31d2177549a986d170e192d8351bd571e2/
https://github.com/ckeditor/ckeditor-releases,CVE-2022-24729,https://osv.dev/vulnerability/CVE-2022-24729,FALSE,https://archive.softwareheritage.org/browse/revision/f7491490d73ee475b1aa4460c2449a148cb41ad1/
https://github.com/vim/vim,CVE-2022-2182,https://osv.dev/vulnerability/CVE-2022-2182,TRUE,https://archive.softwareheritage.org/browse/revision/f7c7c3fad6d2135d558f3b36d0d1a943118aeb5e/
